change_type,worksheet,cell,historical_formula,active_formula
REMOVED,Block_TC,BI55,=BN66,
REMOVED,Block_TC,BI56,=BN67,
REMOVED,Block_TC,BI57,=BN68,
REMOVED,Block_TC,BI58,=BN69,
REMOVED,Block_TC,BI59,=BN70,
REMOVED,Block_TC,BI60,=BN71,
REMOVED,Block_TC,BN54,=BS54,
REMOVED,Block_TC,BN55,=BS55,
REMOVED,Block_TC,BN56,=BS56,
REMOVED,Block_TC,BN57,=BS57,
REMOVED,Block_TC,BN58,=BS58,
REMOVED,Block_TC,BN59,=BS59,
REMOVED,Block_TC,BN60,=BS60,
REMOVED,Block_TC,BS54,=BX54,
REMOVED,Block_TC,BS55,=BX55,
REMOVED,Block_TC,BS56,=BX56,
REMOVED,Block_TC,BS57,=BX57,
REMOVED,Block_TC,BS58,=BX58,
REMOVED,Block_TC,BS59,=BX59,
REMOVED,Block_TC,BS60,=BX60,
REMOVED,Block_TC,BX54,=CC54,
REMOVED,Block_TC,BX55,=CC55,
REMOVED,Block_TC,BX56,=CC56,
REMOVED,Block_TC,BX57,=CC57,
REMOVED,Block_TC,BX58,=CC58,
REMOVED,Block_TC,BX59,=CC59,
REMOVED,Block_TC,BX60,=CC60,
REMOVED,Block_TC,CC54,=CH54,
REMOVED,Block_TC,CC55,=CH55,
REMOVED,Block_TC,CC56,=CH56,
REMOVED,Block_TC,CC57,=CH57,
REMOVED,Block_TC,CC58,=CH58,
REMOVED,Block_TC,CC59,=CH59,
REMOVED,Block_TC,CC60,=CH60,
REMOVED,Block_TC,CH54,=CM54,
REMOVED,Block_TC,CH55,=CM55,
REMOVED,Block_TC,CH56,=CM56,
REMOVED,Block_TC,CH57,=CM57,
REMOVED,Block_TC,CH58,=CM58,
REMOVED,Block_TC,CH59,=CM59,
REMOVED,Block_TC,CM54,=CR54,
REMOVED,Block_TC,CM55,=CR55,
REMOVED,Block_TC,CM56,=CR56,
REMOVED,Block_TC,CM57,=CR57,
REMOVED,Block_TC,CM58,=CR58,
REMOVED,Block_TC,CM59,=CR59,
REMOVED,Block_TC,CR54,=CW54,
REMOVED,Block_TC,CR55,=CW55,
REMOVED,Block_TC,CR56,=CW56,
REMOVED,Block_TC,CR57,=CW57,
REMOVED,Block_TC,CR58,=CW58,
REMOVED,Block_TC,CR59,=CW59,
REMOVED,Block_TC,CW54,=DB54,
REMOVED,Block_TC,CW55,=DB55,
REMOVED,Block_TC,CW56,=DB56,
REMOVED,Block_TC,CW57,=DB57,
REMOVED,Block_TC,CW58,=DB58,
REMOVED,Block_TC,CW59,=DB59,
REMOVED,Block_TC,DB54,=DG54,
REMOVED,Block_TC,DB55,=DG55,
REMOVED,Block_TC,DB56,=DG56,
REMOVED,Block_TC,DB57,=DG57,
REMOVED,Block_TC,DB58,=DG58,
REMOVED,Block_TC,DB59,=DG59,
REMOVED,Block_TC,DG54,=DL54,
REMOVED,Block_TC,DG55,=DL55,
REMOVED,Block_TC,DG56,=DL56,
REMOVED,Block_TC,DG57,=DL57,
REMOVED,Block_TC,DG58,=DL58,
REMOVED,Block_TC,DG59,=DL59,
REMOVED,Block_TC,DL54,=DQ54,
REMOVED,Block_TC,DL55,=DQ55,
REMOVED,Block_TC,DL56,=DQ56,
REMOVED,Block_TC,DL57,=DQ57,
REMOVED,Block_TC,DL58,=DQ58,
REMOVED,Block_TC,DL59,=DQ59,
REMOVED,Block_TC,DL60,=DQ60,
REMOVED,Block_TC,DQ54,=DV54,
REMOVED,Block_TC,DQ55,=DV55,
REMOVED,Block_TC,DQ56,=DV56,
REMOVED,Block_TC,DQ57,=DV57,
REMOVED,Block_TC,DQ58,=DV58,
REMOVED,Block_TC,DQ59,=DV59,
REMOVED,Block_TC,DQ60,=DV60,
REMOVED,Block_TC,DV54,=EA54,
REMOVED,Block_TC,DV55,=EA55,
REMOVED,Block_TC,DV56,=EA56,
REMOVED,Block_TC,DV57,=EA57,
REMOVED,Block_TC,DV58,=EA58,
REMOVED,Block_TC,DV59,=EA59,
REMOVED,Block_TC,DV60,=EA60,
REMOVED,Block_TC,EA54,=EF54,
REMOVED,Block_TC,EA55,=EF55,
REMOVED,Block_TC,EA56,=EF56,
REMOVED,Block_TC,EA57,=EF57,
REMOVED,Block_TC,EA58,=EF58,
REMOVED,Block_TC,EA59,=EF59,
REMOVED,Block_TC,EA60,=EF60,
REMOVED,Block_TC,EF54,=A54,
REMOVED,Block_TC,EF55,=A55,
REMOVED,Block_TC,EF56,=A56,
REMOVED,Block_TC,EF57,=A57,
REMOVED,Block_TC,EF58,=A58,
REMOVED,Block_TC,EF59,=A59,
REMOVED,Block_TC,EF60,=A60,
REMOVED,Block_TC,EK54,=EF54,
REMOVED,Block_TC,EK55,=EF55,
REMOVED,Block_TC,EK56,=EF56,
REMOVED,Block_TC,EK57,=EF57,
REMOVED,Block_TC,EK58,=EF58,
REMOVED,Block_TC,EK59,=EF59,
REMOVED,Block_TC,EK60,=EF60,
REMOVED,Block_TC,EP54,=EZ54,
REMOVED,Block_TC,EP55,=EZ55,
REMOVED,Block_TC,EP56,=EZ56,
REMOVED,Block_TC,EP57,=EZ57,
REMOVED,Block_TC,EP58,=EZ58,
REMOVED,Block_TC,EP59,=EZ59,
REMOVED,Block_TC,EP60,=EZ60,
REMOVED,Block_TC,EQ54,=$ET$1*(C55+D55)*Royalties!Q52,
REMOVED,Block_TC,EQ55,=$ET$1*(C56+D56)*Royalties!Q53,
REMOVED,Block_TC,EQ56,=$ET$1*(C57+D57)*Royalties!Q54,
REMOVED,Block_TC,EQ57,=$ET$1*(C58+D58)*Royalties!Q55,
REMOVED,Block_TC,EQ58,=$ET$1*(C59+D59)*Royalties!Q56,
REMOVED,Block_TC,EQ59,=$ET$1*(C60+D60)*Royalties!Q57,
REMOVED,Block_TC,EQ60,=$ET$1*(C61+D61)*Royalties!Q58,
REMOVED,Block_TC,EQ62,=SUM(EQ4:EQ45),
REMOVED,Block_TC,EU54,=EZ54,
REMOVED,Block_TC,EU55,=EZ55,
REMOVED,Block_TC,EU56,=EZ56,
REMOVED,Block_TC,EU57,=EZ57,
REMOVED,Block_TC,EU58,=EZ58,
REMOVED,Block_TC,EU59,=EZ59,
REMOVED,Block_TC,EU60,=EZ60,
REMOVED,Block_TC,EZ54,=FK54,
REMOVED,Block_TC,EZ55,=FK55,
REMOVED,Block_TC,EZ56,=FK56,
REMOVED,Block_TC,EZ57,=FK57,
REMOVED,Block_TC,EZ58,=FK58,
REMOVED,Block_TC,EZ59,=FK59,
REMOVED,Block_TC,EZ60,=FK60,
REMOVED,Block_TC,FE54,=EZ54,
REMOVED,Block_TC,FE55,=EZ55,
REMOVED,Block_TC,FE56,=EZ56,
REMOVED,Block_TC,FE57,=EZ57,
REMOVED,Block_TC,FE58,=EZ58,
REMOVED,Block_TC,FE59,=EZ59,
REMOVED,Block_TC,FE60,=EZ60,
REMOVED,Block_TC,FK54,=A54,
REMOVED,Block_TC,FK55,=A55,
REMOVED,Block_TC,FK56,=A56,
REMOVED,Block_TC,FK57,=A57,
REMOVED,Block_TC,FK58,=A58,
REMOVED,Block_TC,FK59,=A59,
REMOVED,Block_TC,FK60,=A60,
REMOVED,Block_TC,FQ54,=A54,
REMOVED,Block_TC,FQ55,=A55,
REMOVED,Block_TC,FQ56,=A56,
REMOVED,Block_TC,FQ57,=A57,
REMOVED,Block_TC,FQ58,=A58,
REMOVED,Block_TC,FQ59,=A59,
REMOVED,Block_TC,G54,=M54,
REMOVED,Block_TC,G55,=M55,
REMOVED,Block_TC,G56,=M56,
REMOVED,Block_TC,G57,=M57,
REMOVED,Block_TC,G58,=M58,
REMOVED,Block_TC,G59,=M59,
REMOVED,Block_TC,G60,=M60,
REMOVED,Block_TC,GB49,=3%*GB47,
REMOVED,Block_TC,GB51,=GB49+Block_TC_Gas!FX50,
REMOVED,Block_TC,M54,=S54,
REMOVED,Block_TC,M55,=S55,
REMOVED,Block_TC,M56,=S56,
REMOVED,Block_TC,M57,=S57,
REMOVED,Block_TC,M58,=S58,
REMOVED,Block_TC,M59,=S59,
REMOVED,Block_TC,M60,=S60,
REMOVED,Block_TC,S54,=Y54,
REMOVED,Block_TC,S55,=Y55,
REMOVED,Block_TC,S56,=Y56,
REMOVED,Block_TC,S57,=Y57,
REMOVED,Block_TC,S58,=Y58,
REMOVED,Block_TC,S59,=Y59,
REMOVED,Block_TC,S60,=Y60,
REMOVED,Block_TC,Y54,=AE54,
REMOVED,Block_TC,Y55,=AE55,
REMOVED,Block_TC,Y56,=AE56,
REMOVED,Block_TC,Y57,=AE57,
REMOVED,Block_TC,Y58,=AE58,
REMOVED,Block_TC,Y59,=AE59,
REMOVED,Block_TC,Y60,=AE60,
REMOVED,Block_TC_Gas,A54,=A53+1,
REMOVED,Block_TC_Gas,A55,=A54+1,
REMOVED,Block_TC_Gas,A56,=A55+1,
REMOVED,Block_TC_Gas,A57,=A56+1,
REMOVED,Block_TC_Gas,A58,=A57+1,
REMOVED,Block_TC_Gas,A59,=A58+1,
REMOVED,Block_TC_Gas,A60,=A59+1,
REMOVED,Block_TC_Gas,AA54,=AF54,
REMOVED,Block_TC_Gas,AA55,=AF55,
REMOVED,Block_TC_Gas,AA56,=AF56,
REMOVED,Block_TC_Gas,AA57,=AF57,
REMOVED,Block_TC_Gas,AA58,=AF58,
REMOVED,Block_TC_Gas,AA59,=AF59,
REMOVED,Block_TC_Gas,AA60,=AF60,
REMOVED,Block_TC_Gas,AF54,=AK54,
REMOVED,Block_TC_Gas,AF55,=AK55,
REMOVED,Block_TC_Gas,AF56,=AK56,
REMOVED,Block_TC_Gas,AF57,=AK57,
REMOVED,Block_TC_Gas,AF58,=AK58,
REMOVED,Block_TC_Gas,AF59,=AK59,
REMOVED,Block_TC_Gas,AF60,=AK60,
REMOVED,Block_TC_Gas,AK54,=AP54,
REMOVED,Block_TC_Gas,AK55,=AP55,
REMOVED,Block_TC_Gas,AK56,=AP56,
REMOVED,Block_TC_Gas,AK57,=AP57,
REMOVED,Block_TC_Gas,AK58,=AP58,
REMOVED,Block_TC_Gas,AK59,=AP59,
REMOVED,Block_TC_Gas,AK60,=AP60,
REMOVED,Block_TC_Gas,AP54,=AU54,
REMOVED,Block_TC_Gas,AP55,=AU55,
REMOVED,Block_TC_Gas,AP56,=AU56,
REMOVED,Block_TC_Gas,AP57,=AU57,
REMOVED,Block_TC_Gas,AP58,=AU58,
REMOVED,Block_TC_Gas,AP59,=AU59,
REMOVED,Block_TC_Gas,AP60,=AU60,
REMOVED,Block_TC_Gas,AU54,=AZ54,
REMOVED,Block_TC_Gas,AU55,=AZ55,
REMOVED,Block_TC_Gas,AU56,=AZ56,
REMOVED,Block_TC_Gas,AU57,=AZ57,
REMOVED,Block_TC_Gas,AU58,=AZ58,
REMOVED,Block_TC_Gas,AU59,=AZ59,
REMOVED,Block_TC_Gas,AU60,=AZ60,
REMOVED,Block_TC_Gas,AZ54,=BE54,
REMOVED,Block_TC_Gas,AZ55,=BE55,
REMOVED,Block_TC_Gas,AZ56,=BE56,
REMOVED,Block_TC_Gas,AZ57,=BE57,
REMOVED,Block_TC_Gas,AZ58,=BE58,
REMOVED,Block_TC_Gas,AZ59,=BE59,
REMOVED,Block_TC_Gas,AZ60,=BE60,
REMOVED,Block_TC_Gas,BE54,=BJ65,
REMOVED,Block_TC_Gas,BE55,=BJ66,
REMOVED,Block_TC_Gas,BE56,=BJ67,
REMOVED,Block_TC_Gas,BE57,=BJ68,
REMOVED,Block_TC_Gas,BE58,=BJ69,
REMOVED,Block_TC_Gas,BE59,=BJ70,
REMOVED,Block_TC_Gas,BE60,=BJ71,
REMOVED,Block_TC_Gas,BJ54,=BO54,
REMOVED,Block_TC_Gas,BJ55,=BO55,
REMOVED,Block_TC_Gas,BJ56,=BO56,
REMOVED,Block_TC_Gas,BJ57,=BO57,
REMOVED,Block_TC_Gas,BJ58,=BO58,
REMOVED,Block_TC_Gas,BJ59,=BO59,
REMOVED,Block_TC_Gas,BJ60,=BO60,
REMOVED,Block_TC_Gas,BO54,=BT54,
REMOVED,Block_TC_Gas,BO55,=BT55,
REMOVED,Block_TC_Gas,BO56,=BT56,
REMOVED,Block_TC_Gas,BO57,=BT57,
REMOVED,Block_TC_Gas,BO58,=BT58,
REMOVED,Block_TC_Gas,BO59,=BT59,
REMOVED,Block_TC_Gas,BO60,=BT60,
REMOVED,Block_TC_Gas,BT54,=BY54,
REMOVED,Block_TC_Gas,BT55,=BY55,
REMOVED,Block_TC_Gas,BT56,=BY56,
REMOVED,Block_TC_Gas,BT57,=BY57,
REMOVED,Block_TC_Gas,BT58,=BY58,
REMOVED,Block_TC_Gas,BT59,=BY59,
REMOVED,Block_TC_Gas,BT60,=BY60,
REMOVED,Block_TC_Gas,BY54,=CD54,
REMOVED,Block_TC_Gas,BY55,=CD55,
REMOVED,Block_TC_Gas,BY56,=CD56,
REMOVED,Block_TC_Gas,BY57,=CD57,
REMOVED,Block_TC_Gas,BY58,=CD58,
REMOVED,Block_TC_Gas,BY59,=CD59,
REMOVED,Block_TC_Gas,BY60,=CD60,
REMOVED,Block_TC_Gas,CD54,=CI54,
REMOVED,Block_TC_Gas,CD55,=CI55,
REMOVED,Block_TC_Gas,CD56,=CI56,
REMOVED,Block_TC_Gas,CD57,=CI57,
REMOVED,Block_TC_Gas,CD58,=CI58,
REMOVED,Block_TC_Gas,CD59,=CI59,
REMOVED,Block_TC_Gas,CI54,=CN54,
REMOVED,Block_TC_Gas,CI55,=CN55,
REMOVED,Block_TC_Gas,CI56,=CN56,
REMOVED,Block_TC_Gas,CI57,=CN57,
REMOVED,Block_TC_Gas,CI58,=CN58,
REMOVED,Block_TC_Gas,CI59,=CN59,
REMOVED,Block_TC_Gas,CN54,=CS54,
REMOVED,Block_TC_Gas,CN55,=CS55,
REMOVED,Block_TC_Gas,CN56,=CS56,
REMOVED,Block_TC_Gas,CN57,=CS57,
REMOVED,Block_TC_Gas,CN58,=CS58,
REMOVED,Block_TC_Gas,CN59,=CS59,
REMOVED,Block_TC_Gas,CS54,=CX54,
REMOVED,Block_TC_Gas,CS55,=CX55,
REMOVED,Block_TC_Gas,CS56,=CX56,
REMOVED,Block_TC_Gas,CS57,=CX57,
REMOVED,Block_TC_Gas,CS58,=CX58,
REMOVED,Block_TC_Gas,CS59,=CX59,
REMOVED,Block_TC_Gas,CX54,=DC54,
REMOVED,Block_TC_Gas,CX55,=DC55,
REMOVED,Block_TC_Gas,CX56,=DC56,
REMOVED,Block_TC_Gas,CX57,=DC57,
REMOVED,Block_TC_Gas,CX58,=DC58,
REMOVED,Block_TC_Gas,CX59,=DC59,
REMOVED,Block_TC_Gas,DC54,=DH54,
REMOVED,Block_TC_Gas,DC55,=DH55,
REMOVED,Block_TC_Gas,DC56,=DH56,
REMOVED,Block_TC_Gas,DC57,=DH57,
REMOVED,Block_TC_Gas,DC58,=DH58,
REMOVED,Block_TC_Gas,DC59,=DH59,
REMOVED,Block_TC_Gas,DH54,=DM54,
REMOVED,Block_TC_Gas,DH55,=DM55,
REMOVED,Block_TC_Gas,DH56,=DM56,
REMOVED,Block_TC_Gas,DH57,=DM57,
REMOVED,Block_TC_Gas,DH58,=DM58,
REMOVED,Block_TC_Gas,DH59,=DM59,
REMOVED,Block_TC_Gas,DH60,=DM60,
REMOVED,Block_TC_Gas,DM54,=DR54,
REMOVED,Block_TC_Gas,DM55,=DR55,
REMOVED,Block_TC_Gas,DM56,=DR56,
REMOVED,Block_TC_Gas,DM57,=DR57,
REMOVED,Block_TC_Gas,DM58,=DR58,
REMOVED,Block_TC_Gas,DM59,=DR59,
REMOVED,Block_TC_Gas,DM60,=DR60,
REMOVED,Block_TC_Gas,DR54,=DW54,
REMOVED,Block_TC_Gas,DR55,=DW55,
REMOVED,Block_TC_Gas,DR56,=DW56,
REMOVED,Block_TC_Gas,DR57,=DW57,
REMOVED,Block_TC_Gas,DR58,=DW58,
REMOVED,Block_TC_Gas,DR59,=DW59,
REMOVED,Block_TC_Gas,DR60,=DW60,
REMOVED,Block_TC_Gas,DW54,=EB54,
REMOVED,Block_TC_Gas,DW55,=EB55,
REMOVED,Block_TC_Gas,DW56,=EB56,
REMOVED,Block_TC_Gas,DW57,=EB57,
REMOVED,Block_TC_Gas,DW58,=EB58,
REMOVED,Block_TC_Gas,DW59,=EB59,
REMOVED,Block_TC_Gas,DW60,=EB60,
REMOVED,Block_TC_Gas,EB54,=A54,
REMOVED,Block_TC_Gas,EB55,=A55,
REMOVED,Block_TC_Gas,EB56,=A56,
REMOVED,Block_TC_Gas,EB57,=A57,
REMOVED,Block_TC_Gas,EB58,=A58,
REMOVED,Block_TC_Gas,EB59,=A59,
REMOVED,Block_TC_Gas,EB60,=A60,
REMOVED,Block_TC_Gas,EG54,=EB54,
REMOVED,Block_TC_Gas,EG55,=EB55,
REMOVED,Block_TC_Gas,EG56,=EB56,
REMOVED,Block_TC_Gas,EG57,=EB57,
REMOVED,Block_TC_Gas,EG58,=EB58,
REMOVED,Block_TC_Gas,EG59,=EB59,
REMOVED,Block_TC_Gas,EG60,=EB60,
REMOVED,Block_TC_Gas,EL54,=EV54,
REMOVED,Block_TC_Gas,EL55,=EV55,
REMOVED,Block_TC_Gas,EL56,=EV56,
REMOVED,Block_TC_Gas,EL57,=EV57,
REMOVED,Block_TC_Gas,EL58,=EV58,
REMOVED,Block_TC_Gas,EL59,=EV59,
REMOVED,Block_TC_Gas,EL60,=EV60,
REMOVED,Block_TC_Gas,EQ54,=EV54,
REMOVED,Block_TC_Gas,EQ55,=EV55,
REMOVED,Block_TC_Gas,EQ56,=EV56,
REMOVED,Block_TC_Gas,EQ57,=EV57,
REMOVED,Block_TC_Gas,EQ58,=EV58,
REMOVED,Block_TC_Gas,EQ59,=EV59,
REMOVED,Block_TC_Gas,EQ60,=EV60,
REMOVED,Block_TC_Gas,EV54,=FG54,
REMOVED,Block_TC_Gas,EV55,=FG55,
REMOVED,Block_TC_Gas,EV56,=FG56,
REMOVED,Block_TC_Gas,EV57,=FG57,
REMOVED,Block_TC_Gas,EV58,=FG58,
REMOVED,Block_TC_Gas,EV59,=FG59,
REMOVED,Block_TC_Gas,EV60,=FG60,
REMOVED,Block_TC_Gas,FA54,=EV54,
REMOVED,Block_TC_Gas,FA55,=EV55,
REMOVED,Block_TC_Gas,FA56,=EV56,
REMOVED,Block_TC_Gas,FA57,=EV57,
REMOVED,Block_TC_Gas,FA58,=EV58,
REMOVED,Block_TC_Gas,FA59,=EV59,
REMOVED,Block_TC_Gas,FA60,=EV60,
REMOVED,Block_TC_Gas,FG54,=A54,
REMOVED,Block_TC_Gas,FG55,=A55,
REMOVED,Block_TC_Gas,FG56,=A56,
REMOVED,Block_TC_Gas,FG57,=A57,
REMOVED,Block_TC_Gas,FG58,=A58,
REMOVED,Block_TC_Gas,FG59,=A59,
REMOVED,Block_TC_Gas,FG60,=A60,
REMOVED,Block_TC_Gas,FS47,=(1+$FS$3)^(FT47-$FT$5),
REMOVED,Block_TC_Gas,FS48,=(1+$FS$3)^(FT48-$FT$5),
REMOVED,Block_TC_Gas,FS49,=(1+$FS$3)^(FT49-$FT$5),
REMOVED,Block_TC_Gas,FS50,=(1+$FS$3)^(FT50-$FT$5),
REMOVED,Block_TC_Gas,FS51,=(1+$FS$3)^(FT51-$FT$5),
REMOVED,Block_TC_Gas,FS52,=(1+$FS$3)^(FT52-$FT$5),
REMOVED,Block_TC_Gas,FS53,=(1+$FS$3)^(FT53-$FT$5),
REMOVED,Block_TC_Gas,FS54,=(1+$FS$3)^(FT54-$FT$5),
REMOVED,Block_TC_Gas,FS55,=(1+$FS$3)^(FT55-$FT$5),
REMOVED,Block_TC_Gas,FS56,=(1+$FS$3)^(FT56-$FT$5),
REMOVED,Block_TC_Gas,FS57,=(1+$FS$3)^(FT57-$FT$5),
REMOVED,Block_TC_Gas,FS58,=(1+$FS$3)^(FT58-$FT$5),
REMOVED,Block_TC_Gas,FS59,=(1+$FS$3)^(FT59-$FT$5),
REMOVED,Block_TC_Gas,FS60,=(1+$FS$3)^(FT60-$FT$5),
REMOVED,Block_TC_Gas,FX50,=3%*FX47,
REMOVED,Block_TC_Gas,G54,=L54,
REMOVED,Block_TC_Gas,G55,=L55,
REMOVED,Block_TC_Gas,G56,=L56,
REMOVED,Block_TC_Gas,G57,=L57,
REMOVED,Block_TC_Gas,G58,=L58,
REMOVED,Block_TC_Gas,G59,=L59,
REMOVED,Block_TC_Gas,G60,=L60,
REMOVED,Block_TC_Gas,L54,=Q54,
REMOVED,Block_TC_Gas,L55,=Q55,
REMOVED,Block_TC_Gas,L56,=Q56,
REMOVED,Block_TC_Gas,L57,=Q57,
REMOVED,Block_TC_Gas,L58,=Q58,
REMOVED,Block_TC_Gas,L59,=Q59,
REMOVED,Block_TC_Gas,L60,=Q60,
REMOVED,Block_TC_Gas,Q54,=V54,
REMOVED,Block_TC_Gas,Q55,=V55,
REMOVED,Block_TC_Gas,Q56,=V56,
REMOVED,Block_TC_Gas,Q57,=V57,
REMOVED,Block_TC_Gas,Q58,=V58,
REMOVED,Block_TC_Gas,Q59,=V59,
REMOVED,Block_TC_Gas,Q60,=V60,
REMOVED,Block_TC_Gas,V54,=AA54,
REMOVED,Block_TC_Gas,V55,=AA55,
REMOVED,Block_TC_Gas,V56,=AA56,
REMOVED,Block_TC_Gas,V57,=AA57,
REMOVED,Block_TC_Gas,V58,=AA58,
REMOVED,Block_TC_Gas,V59,=AA59,
REMOVED,Block_TC_Gas,V60,=AA60,
REMOVED,CIT_NCF_Gas,AF54,=AF51-AF53,
REMOVED,CIT_NCF_Gas,AG53,=B51-AH51-AI51,
REMOVED,CIT_NCF_Gas,F52,=B51-E51-Q51-R51-AB51,
REMOVED,CIT_NCF_Gas Equity,AG53,=B51-AH51-AI51,
REMOVED,CIT_NCF_Gas Equity,AK55,=AK51/'Equity Dash'!C4,
REMOVED,CIT_NCF_Oil,AC54,=AC51-E51,
REMOVED,CIT_NCF_Oil,AC55,=30%*AC54,
REMOVED,CIT_NCF_Oil,AD54,=AD51-AD53,
REMOVED,CIT_NCF_Oil,AF54,=AF51-AF53,
REMOVED,CIT_NCF_Oil,AF55,=AF51+CIT_NCF_Gas!AF51,
REMOVED,CIT_NCF_Oil,AG53,=B51-AH51-AI51,
REMOVED,CIT_NCF_Oil,AG55,=AG51+CIT_NCF_Gas!AG51,
REMOVED,CIT_NCF_Oil,AH55,=AH51+CIT_NCF_Gas!AH51,
REMOVED,CIT_NCF_Oil,AI54,"=IFERROR(IF(IRR(CIT_NCF_Oil!AI5:AI50)>0,IRR(CIT_NCF_Oil!AI5:AI50),""GRR""),""GRR"")",
REMOVED,CIT_NCF_Oil,AI55,=AI51+CIT_NCF_Gas!AI51,
REMOVED,CIT_NCF_Oil,AJ55,=AJ51+CIT_NCF_Gas!AJ51,
REMOVED,CIT_NCF_Oil,AK55,=AK51+CIT_NCF_Gas!AK51,
REMOVED,CIT_NCF_Oil,AK58,=AG53+CIT_NCF_Gas!AG53,
REMOVED,CIT_NCF_Oil,AL58,=AK58/(1+25%)^Ec_IO!C6,
REMOVED,CIT_NCF_Oil Equity,AC54,=AC51-E51,
REMOVED,CIT_NCF_Oil Equity,AC55,=30%*AC54,
REMOVED,CIT_NCF_Oil Equity,AD54,=AD51-AD53,
REMOVED,CIT_NCF_Oil Equity,AG53,=B51-AH51-AI51,
REMOVED,CIT_NCF_Oil Equity,AI54,"=IFERROR(IF(IRR('CIT_NCF_Oil Equity'!AI5:AI50)>0,IRR('CIT_NCF_Oil Equity'!AI5:AI50),""GRR""),""GRR"")",
REMOVED,CIT_NCF_Oil Equity,AK58,=AG53+'CIT_NCF_Gas Equity'!AG53,
REMOVED,CIT_NCF_Oil Equity,AL58,=AK58/(1+25%)^Ec_IO!C6,
REMOVED,Equity_NCF_Con,AC53,=B51-AE51-AF51,
REMOVED,Equity_NCF_Con,AE53,=CIT_NCF_Oil!AH51+CIT_NCF_Gas!AH51,
REMOVED,Equity_NCF_Con,AE55,=F51+G51+H51+I51+O51+P51+Q51+R51+AA51+AC51+HT_NCF_Oil!AO51,
REMOVED,Equity_NCF_Con,AF57,=IRR(AF5:AF49),
REMOVED,Equity_NCF_Con,AH55,=AH51/'Equity Dash'!C4,
REMOVED,Equity_NCF_Con,AI57,=AH57-AH51,
REMOVED,Equity_NCF_Con,AI58,=AI57*(1+Ec_IO!$C$15*(100%+Analysis!$N$14))^(A9-$A$7),
REMOVED,GIIP,H2,=B2*40%,
REMOVED,HT_NCF_Oil,AF54,=AL51-AE51,
REMOVED,HT_NCF_Oil,AH56,=AH54-AH51,
REMOVED,HT_NCF_Oil,AK56,=AH54-AK51,
REMOVED,HT_NCF_Oil,AL54,=AL51-AF51,
REMOVED,HT_NCF_Oil,AN54,=AN51-E51,
REMOVED,HT_NCF_Oil,AN55,=30%*AN54,
REMOVED,HT_NCF_Oil,AO54,=AO51-AO53,
REMOVED,HT_NCF_Oil,AO56,=AP55/30%,
REMOVED,HT_NCF_Oil,AP53,=B51-AQ51-AR51,
REMOVED,HT_NCF_Oil,AP56,=2001.3/0.3,
REMOVED,HT_NCF_Oil,AQ56,=AP56-AN51,
REMOVED,HT_NCF_Oil,AR54,"=IFERROR(IF(IRR(HT_NCF_Oil!AR5:AR50)>0,IRR(HT_NCF_Oil!AR5:AR50),""GRR""),""GRR"")",
REMOVED,HT_NCF_Oil,AS59,=IRR(AR5:AR49),
REMOVED,HT_NCF_Oil,D54,=B51-AO56,
REMOVED,HT_NCF_Oil,V53,=V51-T51,
REMOVED,HT_NCF_Oil Equity,AH56,=AH54-AH51,
REMOVED,HT_NCF_Oil Equity,AK56,=AH54-AK51,
REMOVED,HT_NCF_Oil Equity,AL54,=AL51-AE51,
REMOVED,HT_NCF_Oil Equity,AN54,=AN51-E51,
REMOVED,HT_NCF_Oil Equity,AN55,=30%*AN54,
REMOVED,HT_NCF_Oil Equity,AO54,=AO51-AO53,
REMOVED,HT_NCF_Oil Equity,AP53,=B51-AQ51-AR51,
REMOVED,HT_NCF_Oil Equity,AR54,"=IFERROR(IF(IRR('HT_NCF_Oil Equity'!AR5:AR50)>0,IRR('HT_NCF_Oil Equity'!AR5:AR50),""GRR""),""GRR"")",
REMOVED,HT_NCF_Oil Equity,X53,=X26/'Equity Dash'!C4,
REMOVED,Prod_Summary,AA48,=V47+Y48,
REMOVED,Prod_Summary,Y48,=MAX(Y5:Y46)/5.804,
REMOVED,Project_NCF_Con (2),A10,='CR Econ'!A10,
REMOVED,Project_NCF_Con (2),A11,='CR Econ'!A11,
REMOVED,Project_NCF_Con (2),A12,='CR Econ'!A12,
REMOVED,Project_NCF_Con (2),A13,='CR Econ'!A13,
REMOVED,Project_NCF_Con (2),A14,='CR Econ'!A14,
REMOVED,Project_NCF_Con (2),A15,='CR Econ'!A15,
REMOVED,Project_NCF_Con (2),A16,='CR Econ'!A16,
REMOVED,Project_NCF_Con (2),A17,='CR Econ'!A17,
REMOVED,Project_NCF_Con (2),A18,='CR Econ'!A18,
REMOVED,Project_NCF_Con (2),A19,='CR Econ'!A19,
REMOVED,Project_NCF_Con (2),A20,='CR Econ'!A20,
REMOVED,Project_NCF_Con (2),A21,='CR Econ'!A21,
REMOVED,Project_NCF_Con (2),A22,='CR Econ'!A22,
REMOVED,Project_NCF_Con (2),A23,='CR Econ'!A23,
REMOVED,Project_NCF_Con (2),A24,='CR Econ'!A24,
REMOVED,Project_NCF_Con (2),A25,='CR Econ'!A25,
REMOVED,Project_NCF_Con (2),A26,='CR Econ'!A26,
REMOVED,Project_NCF_Con (2),A27,='CR Econ'!A27,
REMOVED,Project_NCF_Con (2),A28,='CR Econ'!A28,
REMOVED,Project_NCF_Con (2),A29,='CR Econ'!A29,
